Id,Victimas,Año,Tipo_calle,Direccion_Normalizada,X,Y,Victima,Acusado,Sexo,Edad,Gravedad
19727,1,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y GORDILLO, TIMOTEO",-58.508775232972,-34.656707442937,AUTO,AUTO,Mujer,81,SD
19728,1,2021,CALLE,COCHABAMBA y ENTRE RIOS AV.,-58.391434573837,-34.623987209139,SD,SD,Mujer,69,SD
19729,2,2021,CALLE,PIEDRAS y CHILE,-58.377429223130,-34.616292288378,MOTO,AUTO,SD,SD,SD
19730,1,2021,CALLE,ESTADOS UNIDOS 1341,-58.384957213691,-34.618462162457,PEATON,AUTO,Mujer,38,SD
19731,1,2021,AVENIDA,"SCALABRINI ORTIZ, RAUL AV. y RAMIREZ DE VELASCO, JUAN",-58.436596328125,-34.598485107235,MOTO,AUTO,Varon,27,SD
19732,1,2021,AVENIDA,"HUERGO, ING. AV. e INDEPENDENCIA AV.",-58.366596550438,-34.616877781292,MOTO,AUTO,Varon,27,SD
19733,1,2021,AVENIDA,"DEL LIBERTADOR AV. y PAZ, GRAL. AV.",-58.467434718017,-34.534768743446,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,29,SD
19734,1,2021,CALLE,"LAFERRERE, GREGORIO DE y ROBERTSON",-58.458540977772,-34.636135879115,SD,SD,SD,SD,SD
19735,1,2021,AVENIDA,"CABILDO AV. y PINO, VIRREY DEL",-58.452288587109,-34.566108624629,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD,SD,SD
19736,1,2021,SD,SD,SD,SD,SD,SD,SD,SD,SD
19737,1,2021,SD,SD,SD,SD,SD,SD,SD,SD,SD
19738,1,2021,CALLE,"THAMES y VEGA, NICETO, CNEL.",-58.434368178152,-34.590210237915,AUTO,AUTO,SD,SD,SD
19739,1,2021,AVENIDA,SAN MARTIN AV. y CONDARCO,-58.489526041864,-34.597296389154,MOTO,SD,SD,SD,SD
19740,5,2021,AVENIDA,"JUSTO, JUAN B. AV. y CABRERA, JOSE A.",-58.436675600269,-34.586787569032,TRANSPORTE PUBLICO,AUTO,SD,SD,SD
19741,1,2021,AVENIDA,CHICLANA AV. y BOEDO AV.,-58.416165611246,-34.637503003733,MOTO,CAMION,SD,SD,SD
19742,1,2021,CALLE,MANZANARES 3061,-58.475558280566,-34.550314421106,MOTO,CAMION,SD,SD,SD
19743,1,2021,CALLE,RODRIGUEZ PEÃ‘A 1582,-58.390275706359,-34.591770107753,MOTO,AUTO,Mujer,SD,SD
19744,1,2021,AVENIDA,CABILDO AV. y GOROSTIAGA,-58.442957665413,-34.570915483727,SD,AUTO,Varon,25,SD
19745,1,2021,CALLE,ALBERTI y CONSTITUCION,-58.400183978427,-34.626170313854,MOTO,CAMION,Varon,26,SD
19746,1,2021,AVENIDA,CHORROARIN AV. y GIRIBONE,-58.469521447618,-34.579402961539,MOTO,SD,Mujer,17,SD
19747,1,2021,AVENIDA,"GOYENECHE, ROBERTO PARQUE AV. y LARRALDE, CRISOLOGO AV.",-58.486085388374,-34.558507885967,MOTO,SD,Varon,22,SD
19748,1,2021,CALLE,"ALVEAR, MARCELO T. DE y AZCUENAGA",-58.400288425028,-34.596743493297,MOTO,AUTO,Varon,43,SD
19749,1,2021,AVENIDA,CORDOBA AV. 3850,-58.420961191165,-34.597928421295,MOTO,AUTO,Varon,31,SD
19750,2,2021,AVENIDA,"PERON, EVA AV. y ACOSTA, MARIANO",-58.467123116319,-34.646002228653,PEATON,MOTO,SD,SD,SD
19751,1,2021,AVENIDA,"SCALABRINI ORTIZ, RAUL AV. y HONDURAS",-58.425891883776,-34.591530773397,PEATON,TRANSPORTE PUBLICO,Mujer,51,SD
19752,1,2021,SD,SD,SD,SD,SD,SD,Varon,45,SD
19753,1,2021,SD,SD,SD,SD,SD,SD,Varon,18,SD
19754,1,2021,AVENIDA,"PERON, EVA AV. y LAGUNA",-58.468754811643,-34.648384757898,SD,SD,Mujer,30,SD
19755,1,2021,CALLE,"CALVO, CARLOS y DEAN FUNES",-58.406154023932,-34.621817784594,AUTO,AUTO,Mujer,57,SD
19756,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y PERON, EVA AV.",-58.502517906284,-34.674503135662,AUTO,AUTO,Varon,34,SD
19757,2,2021,CALLE,CONDARCO 552,-58.469340160065,-34.624976529904,MOTO,SD,Varon,27,SD
19758,1,2021,AVENIDA,DIRECTORIO AV. y ALBARIÃ‘O,-58.493357303392,-34.652807474852,PEATON,TRANSPORTE PUBLICO,Varon,65,SD
19759,1,2021,CALLE,MONROE 4867,-58.483776836606,-34.572605396525,TRANSPORTE PUBLICO,MOTO,Mujer,59,SD
19760,1,2021,AVENIDA,"ROCA, CNEL. AV. 3660",-58.442065294854,-34.668451575794,AUTO,AUTO,Varon,28,SD
19761,1,2021,AVENIDA,CONGRESO AV. y HOLMBERG,-58.480840544637,-34.564861919151,MOVIL,AUTO,Varon,26,SD
19762,1,2021,AVENIDA,"SAN JUAN BAUTISTA DE LA SALLE AV. y BILBAO, FRANCISCO",-58.483308186093,-34.653319400477,MOTO,SD,Varon,52,SD
19763,1,2021,CALLE,FERNANDEZ y DERQUI AV.,-58.470114801926,-34.651174287417,MOTO,AUTO,Varon,31,GRAVE
19764,2,2021,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV. y ESTADO PLURINACIONAL DE BOLIVIA",-58.494793514850,-34.588594223749,AUTO,AUTO,Varon,51,SD
19765,2,2021,CALLE,MEXICO y BOLIVAR,-58.373187727133,-34.614853718143,AUTO,AUTO,Mujer,29,SD
19766,1,2021,AVENIDA,CORRIENTES AV. y URUGUAY,-58.386525898382,-34.603992269934,MOTO,TRANSPORTE PUBLICO,Varon,52,SD
19767,3,2021,CALLE,MAZA y CASEROS AV.,-58.413194195985,-34.638429433295,AUTO,AUTO,SD,SD,SD
19768,1,2021,AVENIDA,"ALCORTA, AMANCIO AV. 1501",-58.384843717409,-34.63455155701,MOTO,CAMIONETA,SD,SD,SD
19769,1,2021,AVENIDA,DEL LIBERTADOR AV. y ECHEVERRIA,-58.446871975618,-34.557636915520,MOTO,AUTO,Varon,52,SD
19770,1,2021,CALLE,"RAMIREZ DE VELASCO, JUAN y ACEVEDO",-58.438352781119,-34.596614392847,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,39,SD
19771,1,2021,SD,SD,SD,SD,SD,SD,Mujer,44,SD
19772,1,2021,CALLE,VIRGILIO y CAMARONES,-58.506301682603,-34.629873892001,SD,SD,Mujer,51,SD
19773,3,2021,CALLE,"AMENABAR y HERNANDEZ, JOSE",-58.455434166775,-34.566785079276,MOVIL,AUTO,Mujer,65,SD
19774,2,2021,CALLE,"AZOPARDO y GARAY, JUAN DE AV.",-58.366620459628,-34.624026616065,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,20,SD
19775,1,2021,CALLE,GALLARDO 257,-58.523774826519,-34.636431771753,MOTO,AUTO,Mujer,59,SD
19776,1,2021,AVENIDA,"DEL LIBERTADOR AV. y BULLRICH, INT. AV.",-58.423246998572,-34.571168288888,MOTO,TAXI,Varon,29,SD
19777,1,2021,CALLE,SAAVEDRA e INDEPENDENCIA AV.,-58.402249422635,-34.618754729436,MOTO,MOVIL,SD,SD,SD
19778,1,2021,AVENIDA,"HUERGO, ING. AV. 610",-58.366629401958,-34.614670771837,MOTO,CAMIONETA,Mujer,46,SD
19779,1,2021,CALLE,YERBAL 3652,-58.478807805244,-34.632071398624,PEATON,AUTO,Varon,58,SD
19780,1,2021,AVENIDA,RIVADAVIA AV. y SALTA,-58.383467956071,-34.608576851352,PEATON,AUTO,Varon,18,SD
19781,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y MONTE",-58.502577390365,-34.673269886860,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,51,SD
19782,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y CONCORDIA",-58.516016340596,-34.584758313143,MOTO,AUTO,Varon,37,SD
19783,1,2021,AVENIDA,RIVADAVIA AV. y CASTRO BARROS AV.,-58.421011444072,-34.611479483144,MOTO,MOVIL,Mujer,61,SD
19784,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y REPETTO, NICOLAS, DR.",-58.454992738341,-34.602121957633,MOTO,CAMIONETA,Varon,SD,SD
19785,1,2021,CALLE,"TRES ARROYOS y LAMAS, ANDRES",-58.465744908872,-34.611689607344,MOTO,CAMIONETA,Varon,78,SD
19786,2,2021,GRAL PAZ,"PAZ, GRAL. AV. y PALMAR",-58.528819730929,-34.643878159067,AUTO,AUTO,Varon,SD,SD
19787,1,2021,AVENIDA,ESTADO DE ISRAEL AV. y LERMA,-58.427854383221,-34.598363512925,MOTO,AUTO,Mujer,34,SD
19788,1,2021,AVENIDA,CASEROS AV. y ZAVALETA,-58.403783481933,-34.636792935457,AUTO,MOVIL,Varon,26,SD
19789,1,2021,CALLE,"ECHAGUE, PEDRO y SOLIS",-58.389165741463,-34.630201129666,MOTO,CAMIONETA,Mujer,68,SD
19790,1,2021,AVENIDA,CONGRESO AV. y AIZPURUA,-58.498492601179,-34.574139564614,MOTO,CAMIONETA,Mujer,33,SD
19791,1,2021,AVENIDA,"PUEYRREDON AV. y FIGUEROA ALCORTA, PRES. AV.",-58.390565937948,-34.584185691079,MOTO,OBJETO FIJO,Varon,34,SD
19792,2,2021,CALLE,"PEPIRI y ALCORTA, AMANCIO AV.",-58.407407863824,-34.651706531380,CAMIONETA,AUTO,Mujer,29,SD
19793,1,2021,AVENIDA,"PUEYRREDON, HONORIO, DR. AV. y VIALE, LUIS",-58.447858477328,-34.604697576808,PEATON,AUTO,Varon,27,SD
19794,1,2021,CALLE,ZEPITA y VELEZ SARSFIELD AV.,-58.388452216846,-34.658189437773,SD,SD,Varon,32,SD
19795,1,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y OLIDEN",-58.504070996121,-34.653033720172,PEATON,TRANSPORTE PUBLICO,Varon,26,SD
19796,1,2021,CALLE,GUARDIA NACIONAL y ARTIGAS MANUEL DE,-58.497204520790,-34.644695419492,MOTO,AUTO,Varon,30,SD
19797,1,2021,CALLE,CUENCA 330,-58.475336658934,-34.628251934682,SD,SD,SD,SD,SD
19798,1,2021,AVENIDA,ESTADO DE ISRAEL AV. y LERMA,-58.427854383221,-34.598363512925,MOTO,AUTO,SD,SD,SD
19799,1,2021,SD,SD,SD,SD,PEATON,MOTO,SD,SD,SD
19800,1,2021,AVENIDA,ENTRE RIOS AV. y BRASIL,-58.390928514258,-34.629326967998,PEATON,AUTO,SD,SD,SD
19801,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",-58.500738109269,-34.549795102200,AUTO,AUTO,Varon,43,GRAVE
19802,1,2021,CALLE,"RECUERO, CASIMIRO, TTE. CNEL. y CULPINA",-58.458601951884,-34.641205223755,MOTO,SD,SD,SD,SD
19803,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y CERVANTES",-58.526962863484,-34.608096986762,CAMION,AUTO,Varon,27,SD
19804,1,2021,AVENIDA,9 DE JULIO AV. y ARROYO,-58.382066363241,-34.591585527472,MOTO,AUTO,Mujer,43,SD
19805,1,2021,CALLE,GURRUCHAGA y HONDURAS,-58.429230040673,-34.589346713721,MOTO,AUTO,Varon,48,SD
19806,1,2021,AVENIDA,"CORRIENTES AV. y LACROZE, FEDERICO AV.",-58.455118992156,-34.586981576311,MOTO,TRANSPORTE PUBLICO,Mujer,34,SD
19807,1,2021,AVENIDA,CALLAO AV. y CORRIENTES AV.,-58.392289656654,-34.604435273925,AUTO,AUTO,Varon,62,SD
19808,1,2021,AVENIDA,SAN JUAN AV. 2343,-58.398489222700,-34.623134757700,MOTO,MOTO,Varon,53,SD
19809,1,2021,CALLE,BOLIVAR 1257,-58.372981290818,-34.622604182072,MOTO,AUTO,Mujer,16,SD
19810,1,2021,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL. y CAÃ‘ADA DE GOMEZ",-58.480948491777,-34.680769324312,SD,SD,Varon,22,SD
19811,2,2021,SD,SD,SD,SD,SD,SD,Varon,28,SD
19812,1,2021,CALLE,"DIAZ, AVELINO 1377",-58.439428136000,-34.637055722656,MOTO,AUTO,Varon,6,SD
19813,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y NICARAGUA",-58.431672404915,-34.583100006599,MOTO,AUTO,Varon,52,SD
19814,1,2021,AVENIDA,"IRIARTE, GRAL. AV. e IGUAZU",-58.404666272730,-34.650457770468,AUTO,AUTO,Varon,74,SD
19815,1,2021,AVENIDA,SEGUROLA AV. y BACACAY,-58.484730737071,-34.632071795369,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,29,SD
19816,1,2021,AVENIDA,CONGRESO AV. y HOLMBERG,-58.480840544637,-34.564861919151,MOTO,SD,Varon,48,SD
19817,1,2021,CALLE,PAVON y SAN JOSE,-58.385754740897,-34.626110303548,MOTO,AUTO,Mujer,19,GRAVE
19818,4,2021,AVENIDA,"GARAY, JUAN DE AV. 3266",-58.411147784194,-34.630387180101,SD,SD,Varon,57,SD
19819,1,2021,CALLE,ECHEANDIA y SAN JUAN BAUTISTA DE LA SALLE AV.,-58.472944410903,-34.655405110953,MOTO,SD,Varon,57,SD
19820,1,2021,CALLE,POLA y ZUVIRIA,-58.481292759777,-34.664789569709,CAMIONETA,TAXI,Varon,28,SD
19821,1,2021,CALLE,"SAN JOSE y ALSINA, ADOLFO",-58.386157965049,-34.611088334287,AUTO,AUTO,Mujer,20,SD
19822,1,2021,AVENIDA,MAIPU AV. 1232,-58.376649097313,-34.593843393488,MOTO,AUTO,Mujer,19,SD
19823,1,2021,CALLE,"CABEZON, JOSE LEON y SAN MARTIN AV.",-58.516665800270,-34.589995587217,AUTO,SD,Varon,28,SD
19824,1,2021,AVENIDA,CABILDO AV. y BLANCO ENCALADA,-58.459096704510,-34.559227420651,MOTO,MOTO,Varon,48,SD
19825,3,2021,AVENIDA,SAN JUAN AV. y BOEDO AV.,-58.416101386509,-34.625436235603,MIXTO,AUTO,Mujer,53,SD
19826,1,2021,AVENIDA,BELGRANO AV. 2645,-58.403505016282,-34.614381977428,MOTO,TAXI,Varon,21,SD
19827,1,2021,AVENIDA,CHICLANA AV. y BOEDO AV.,-58.416165611246,-34.637503003733,SD,SD,Varon,29,SD
19828,1,2021,AVENIDA,BELGRANO AV. y ENTRE RIOS AV.,-58.391713520434,-34.613824010185,MOTO,AUTO,Mujer,2,SD
19829,1,2021,CALLE,CERRITO y LAVALLE,-58.382278114343,-34.602582108212,MOTO,AUTO,Varon,82,SD
19830,1,2021,CALLE,NAZCA y HABANA,-58.499498596836,-34.589264972740,AUTO,AUTO,Varon,52,SD
19831,2,2021,AVENIDA,9 DE JULIO AV. y SAN JUAN AV.,-58.380998330204,-34.622149537067,MOTO,SD,Mujer,53,SD
19832,3,2021,AVENIDA,"PERON, EVA AV. y PAZ, GRAL. AV.",-58.502517906284,-34.674503135662,MIXTO,AUTO,SD,SD,SD
19833,1,2021,AVENIDA,SAN JUAN AV. y COLOMBRES,-58.417683764297,-34.625662755647,MOTO,TRANSPORTE PUBLICO,SD,SD,SD
19834,1,2021,AVENIDA,"ANTARTIDA ARGENTINA AV. y CASTILLO, RAMON S., PRES. AV.",-58.374220645319,-34.581171580660,TAXI,OBJETO FIJO,Varon,SD,SD
19835,1,2021,AVENIDA,SAN JUAN AV. y PASCO,-58.396365301885,-34.623058595303,PEATON,SD,Mujer,36,SD
19836,1,2021,CALLE,DONADO y RUIZ HUIDOBRO AV.,-58.490260203109,-34.552753851896,MOTO,CAMIONETA,Mujer,81,SD
19837,1,2021,CALLE,"LA PAMPA y FIGUEROA ALCORTA, PRES. AV.",-58.435308743744,-34.553156506583,PEATON,TRANSPORTE PUBLICO,Mujer,50,SD
19838,1,2021,SD,SD,SD,SD,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Mujer,34,SD
19839,1,2021,AVENIDA,INDEPENDENCIA AV. y DEAN FUNES,-58.406389831455,-34.619432021193,MOTO,CAMION,Varon,24,SD
19840,1,2021,AVENIDA,INDEPENDENCIA AV. y ENTRE RIOS AV.,-58.391700259041,-34.618158071252,PEATON,TAXI,Mujer,22,SD
19841,2,2021,AVENIDA,DIRECTORIO AV. y SAN PEDRITO AV.,-58.467491887068,-34.635517513682,AUTO,MOVIL,SD,SD,SD
19842,1,2021,CALLE,"ENSENADA y ALBERDI, JUAN BAUTISTA AV.",-58.477351337535,-34.636488264505,MOTO,TAXI,Varon,34,SD
19843,1,2021,AVENIDA,CORRIENTES AV. 6076,-58.446663278816,-34.592844343756,MOTO,TAXI,Varon,30,SD
19844,1,2021,CALLE,PAVON y JUJUY AV.,-58.401331489179,-34.627454296514,MOTO,SD,Mujer,52,SD
19845,1,2021,CALLE,"MANZONI y FALCON, RAMON L.,CNEL.",-58.499223380716,-34.638700071603,PEATON,CAMIONETA,SD,SD,SD
19846,1,2021,AVENIDA,"BEIRO, FRANCISCO AV. 3556",-58.502680941359,-34.600449336071,MOTO,SD,SD,SD,SD
19847,1,2021,CALLE,"URIBURU JOSE E., PRES. 1209",-58.397850423974,-34.594321435668,PEATON,TRANSPORTE PUBLICO,Varon,65,GRAVE
19848,1,2021,CALLE,FITZ ROY 2441,-58.429259031318,-34.578249273342,MOTO,AUTO,Varon,21,SD
19849,1,2021,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL. 5387",-58.476796027572,-34.670678993598,AUTO,AUTO,Varon,30,SD
19850,1,2021,CALLE,"FALCON, RAMON L.,CNEL. y SUAREZ, JOSE LEON",-58.527601844631,-34.640362862354,MOTO,AUTO,Varon,64,SD
19851,2,2021,AVENIDA,ALVAREZ JONTE AV. 3760,-58.494149790301,-34.613853220352,PEATON,MOTO,SD,SD,SD
19852,1,2021,AVENIDA,"MORENO, JOSE MARIA AV. y ROSARIO",-58.435915152638,-34.619362573322,MOTO,TAXI,Mujer,21,SD
19853,1,2021,AVENIDA,SAN MARTIN AV. 4091,-58.479548436963,-34.599158252159,MOTO,SD,Varon,50,SD
19854,1,2021,CALLE,MOM y ECHAURI,-58.417821167667,-34.657520263383,PEATON,TRANSPORTE PUBLICO,Varon,18,SD
19855,1,2021,CALLE,"ROJAS y JUSTO, JUAN B. AV.",-58.453088225463,-34.600824962274,MOTO,AUTO,Varon,20,SD
19856,1,2021,AVENIDA,PUEYRREDON AV. y CORDOBA AV.,-58.403724400784,-34.598454471462,SD,SD,Varon,18,SD
19857,1,2021,CALLE,"ZAVALETA y CHUTRO, PEDRO, PROF., DR.",-58.402716662144,-34.641600058555,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,34,SD
19858,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y EL SALVADOR",-58.433818583706,-34.584681910637,MOTO,SD,Mujer,45,SD
19859,1,2021,CALLE,SANABRIA y LASCANO,-58.501954472666,-34.616376879932,MOTO,AUTO,SD,SD,SD
19860,1,2021,CALLE,"GONZALEZ, JOAQUIN V. y BELAUSTEGUI, LUIS, DR.",-58.486183621588,-34.621876700218,PEATON,AUTO,SD,SD,SD
19861,1,2021,AVENIDA,LAS HERAS GENERAL AV. y AUSTRIA,-58.399934023983,-34.585025013901,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,34,SD
19862,1,2021,AVENIDA,DEL LIBERTADOR AV. y LA PAMPA,-58.445235955005,-34.559538557932,MOTO,AUTO,Varon,43,SD
19863,1,2021,CALLE,"PORTELA y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.444531560571,-34.660968940089,AUTO,TRANSPORTE PUBLICO,Varon,64,SD
19864,1,2021,CALLE,BACACAY 2745,-58.468641108988,-34.627648993729,MOTO,CAMION,Varon,32,SD
19865,1,2021,AVENIDA,CORDOBA AV. y PARANA,-58.388150752433,-34.599353916290,PEATON,SD,Varon,31,SD
19866,1,2021,AVENIDA,CORRIENTES AV. y AGUERO,-58.411744734973,-34.604082645752,PEATON,AUTO,Mujer,66,SD
19867,1,2021,CALLE,MONROE y ARCOS,-58.457101101795,-34.556613544466,PEATON,AUTO,Varon,SD,SD
19868,1,2021,AVENIDA,"BEIRO, FRANCISCO AV. y BERMUDEZ",-58.520404414203,-34.611137668884,MOTO,AUTO,Varon,SD,SD
19869,2,2021,CALLE,"MANZANARES y BALBIN, RICARDO, DR. AV.",-58.483849690436,-34.554868552354,MOTO,AUTO,Varon,29,GRAVE
19870,1,2021,AVENIDA,NAZCA AV. y NEUQUEN,-58.473904589905,-34.621189222471,MOTO,TRANSPORTE PUBLICO,Varon,25,SD
19871,1,2021,CALLE,BERNALDES y ALCARAZ,-58.501762888947,-34.619123524235,MOTO,AUTO,Mujer,25,SD
19872,1,2021,AVENIDA,JUJUY AV. 40,-58.405715658825,-34.610560699227,SD,SD,Varon,36,SD
19873,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y GRIVEO",-58.521694224294,-34.594716402862,MOTO,CAMION,Varon,32,SD
19874,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y DONADO",-58.494910546091,-34.547955815971,MOTO,AUTO,Mujer,42,SD
19875,1,2021,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y MALVINAS ARGENTINAS",-58.450973283414,-34.626934408803,MOTO,TAXI,SD,SD,SD
19876,1,2021,AVENIDA,CORRIENTES AV. y ESTADO DE ISRAEL AV.,-58.432200147221,-34.602071867905,MOTO,TAXI,Varon,24,SD
19877,1,2021,AVENIDA,CABILDO AV. y BLANCO ENCALADA,-58.459096704510,-34.559227420651,MOTO,CAMIONETA,SD,SD,SD
19878,1,2021,AVENIDA,SANTA FE AV. y GODOY CRUZ,-58.425254564658,-34.578663444256,PEATON,TAXI,Varon,25,SD
19879,1,2021,AVENIDA,SANTA FE AV. y 9 DE JULIO AV.,-58.382415088692,-34.595439906299,MOTO,SD,Mujer,46,SD
19880,1,2021,CALLE,"GONZALEZ, ELPIDIO y CRAINQUEVILLE",-58.483747559489,-34.609847047951,MOTO,AUTO,Varon,26,SD
19881,1,2021,CALLE,HELGUERA y ALVAREZ JONTE AV.,-58.486472490520,-34.609614656198,TRANSPORTE PUBLICO,SD,Varon,36,SD
19882,1,2021,AVENIDA,BELGRANO AV. y COMBATE DE LOS POZOS,-58.393235405767,-34.613930176763,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,42,SD
19883,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y TRELLES, MANUEL R.",-58.463946292205,-34.608207469012,MOTO,MOVIL,Varon,47,GRAVE
19884,1,2021,AVENIDA,LA PLATA AV. 1963,-58.424402048070,-34.637556323506,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,20,SD
19885,1,2021,AVENIDA,"JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",-58.460513469101,-34.605885363235,PEATON,SD,Varon,18,SD
19886,1,2021,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV. y DESAGUADERO",-58.522022857495,-34.605349354784,AUTO,TRANSPORTE PUBLICO,Varon,SD,SD
19887,1,2021,CALLE,"BOCAYUVA, QUINTINO y DON BOSCO",-58.423330970114,-34.613607687955,PEATON,MOTO,Mujer,46,SD
19888,1,2021,CALLE,AVELLANEDA y ACOYTE AV.,-58.437813486079,-34.614075100325,SD,SD,Mujer,25,SD
19889,2,2021,AUTOPISTA,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y RUCCI, JOSE IGNACIO",-58.479490776666,-34.677335785688,MIXTO,AUTO,Mujer,24,SD
19890,1,2021,AVENIDA,ASAMBLEA AV. 1176,-58.441481155063,-34.635972046448,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD,SD,SD
19891,1,2021,CALLE,PAVON y PASCO,-58.395528875042,-34.626786132944,MOTO,MOTO,Varon,34,SD
19892,1,2021,AVENIDA,ESCALADA AV. y ZUVIRIA,-58.475869243544,-34.660165084416,PEATON,AUTO,Mujer,27,SD
19893,4,2021,CALLE,"MITRE, BARTOLOME y MEDRANO AV.",-58.421308021631,-34.609801041458,SD,SD,Mujer,25,SD
19894,1,2021,AVENIDA,"DEL LIBERTADOR AV. y RUGGIERI, SILVIO L.",-58.406326784636,-34.579161297521,MOTO,AUTO,Mujer,35,SD
19895,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",-58.518399307019,-34.662524884133,PEATON,MOTO,Varon,8,SD
19896,1,2021,AVENIDA,"LACROZE, FEDERICO AV. y CABILDO AV.",-58.444887037411,-34.569952319639,MOTO,AUTO,Varon,37,SD
19897,1,2021,AVENIDA,"CABILDO AV. y LACROZE, FEDERICO AV.",-58.444887037411,-34.569952319639,MOTO,OBJETO FIJO,Mujer,SD,GRAVE
19898,1,2021,AVENIDA,"PASEO COLON AV. y GARAY, JUAN DE AV.",-58.368063513960,-34.62407085032,PEATON,SD,Mujer,68,SD
19899,1,2021,CALLE,"MITRE, EMILIO y VALLE",-58.443324619043,-34.625253870147,MOTO,OBJETO FIJO,Mujer,50,SD
19900,1,2021,AVENIDA,"SANTA FE AV. y SALGUERO, JERONIMO",-58.413157644063,-34.587003592548,AUTO,CAMIONETA,Mujer,43,SD
19901,1,2021,SD,SD,SD,SD,MOTO,CAMION,Mujer,42,SD
19902,1,2021,AVENIDA,"BULLRICH, INT. AV. y DEL LIBERTADOR AV.",-58.423246998572,-34.571168288888,PEATON,SD,Mujer,45,SD
19903,1,2021,AVENIDA,"ALEM, LEANDRO N. AV. 845",-58.371049351484,-34.597696997773,AUTO,CAMIONETA,Varon,40,SD
19904,2,2021,SD,SD,SD,SD,SD,SD,Varon,28,SD
19905,1,2021,CALLE,BRASIL y ALBERTI,-58.399165197177,-34.631122863140,SD,AUTO,Varon,SD,SD
19906,1,2021,CALLE,SARANDI y REPUBLICA BOLIVARIANA DE VENEZUELA,-58.394629466424,-34.615143661113,AUTO,SD,Mujer,23,SD
19907,1,2021,CALLE,"WHITE y CASTRO, EMILIO",-58.492420313867,-34.642785442726,MOTO,CAMIONETA,Varon,22,SD
19908,1,2021,CALLE,"OLLEROS y CAMPOS, LUIS M. AV.",-58.439415455029,-34.566142489680,MOTO,AUTO,Varon,3,SD
19909,1,2021,CALLE,VIRGILIO 210,-58.501532948527,-34.635645188493,MOTO,CAMION,Mujer,2,SD
19910,1,2021,AVENIDA,INDEPENDENCIA AV. y COLOMBRES,-58.418067559156,-34.62109150758,MOTO,SD,Varon,26,SD
19911,1,2021,CALLE,RAMALLO y CABILDO AV.,-58.472692278586,-34.543009636251,SD,SD,Varon,56,SD
19912,1,2021,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y BONORINO, ESTEBAN, CNEL. AV.",-58.434576041673,-34.653008079276,SD,SD,Mujer,22,SD
19913,1,2021,CALLE,"15 DE NOVIEMBRE DE 1889 y CEVALLOS, VIRREY",-58.387808074969,-34.631319533662,AUTO,AUTO,Mujer,19,SD
19914,1,2021,GRAL PAZ,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",-58.486953545169,-34.687952454418,MOTO,AUTO,SD,SD,SD
19915,1,2021,AVENIDA,VERTIZ VIRREY AV. y ECHEVERRIA,-58.449399322131,-34.559147051987,PEATON,TAXI,Varon,44,SD
19916,2,2021,AVENIDA,SD,-58.421855717720,-34.568594814154,MOTO,AUTO,Mujer,58,SD
19917,1,2021,AVENIDA,DE LOS INCAS AV. y CONDE,-58.460883392138,-34.572610639733,MOTO,AUTO,Varon,32,SD
19918,1,2021,AVENIDA,"ROCA, CNEL. AV. 4100",-58.446664386012,-34.674568965025,MOTO,CAMIONETA,Mujer,41,SD
