Id,Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
146,1,2016-11-16,2016,11,16,21:15:00,21,AVENIDA,"CEVALLOS, VIRREY","INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOVIL,PASAJEROS,CONDUCTOR,MASCULINO,49
147,1,2016-11-16,2016,11,16,22:20:00,22,AVENIDA,,GARMENDIA AV. 4895,15,-58.46536113,-34.59484504,MOTO,MOTO,CONDUCTOR,MASCULINO,SD
147,1,2016-11-16,2016,11,16,22:20:00,22,AVENIDA,,GARMENDIA AV. 4895,15,-58.46536113,-34.59484504,MOTO,MOTO,PEATON,FEMENINO,82
149,1,2016-11-18,2016,11,18,18:20:00,18,AVENIDA,"TABORDA, DIOGENES","ALCORTA, AMANCIO AV. y TABORDA, DIOGENES",4,-58.40879146,-34.65273216,CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,41
149,1,2016-11-18,2016,11,18,18:20:00,18,AVENIDA,"TABORDA, DIOGENES","ALCORTA, AMANCIO AV. y TABORDA, DIOGENES",4,-58.40879146,-34.65273216,CARGAS,CARGAS,PEATON,MASCULINO,56
150,1,2016-11-18,2016,11,18,20:35:00,20,CALLE,,,0,.,.,PEATON,SD,PEATON,SD,SD
150,1,2016-11-18,2016,11,18,20:35:00,20,CALLE,,,0,.,.,PEATON,SD,PEATON,MASCULINO,SD
151,1,2016-11-23,2016,11,23,21:10:00,21,AVENIDA,ZUVIRIA,"MORENO, PERITO AV. y ZUVIRIA",7,-58.46451841,-34.64991946,MOTO,AUTO,CONDUCTOR,MASCULINO,42
151,1,2016-11-23,2016,11,23,21:10:00,21,AVENIDA,ZUVIRIA,"MORENO, PERITO AV. y ZUVIRIA",7,-58.46451841,-34.64991946,MOTO,AUTO,CICLISTA,MASCULINO,19
152,1,2016-11-25,2016,11,25,15:42:00,15,AVENIDA,CORDOBA AV.,ARAOZ y CORDOBA AV.,15,-58.42917090,-34.59485488,PEATON,MOTO,PEATON,FEMENINO,83
152,1,2016-11-25,2016,11,25,15:42:00,15,AVENIDA,CORDOBA AV.,ARAOZ y CORDOBA AV.,15,-58.42917090,-34.59485488,PEATON,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,SD
152,1,2016-11-25,2016,11,25,15:42:00,15,AVENIDA,CORDOBA AV.,ARAOZ y CORDOBA AV.,15,-58.42917090,-34.59485488,PEATON,MOTO,CONDUCTOR,MASCULINO,30
153,1,2016-11-26,2016,11,26,14:14:00,14,GRAL PAZ,,"PAZ, GRAL. AV. 15200",8,-58.49007772,-34.68251141,MOTO,MOTO,CONDUCTOR,MASCULINO,38
153,1,2016-11-26,2016,11,26,14:14:00,14,GRAL PAZ,,"PAZ, GRAL. AV. 15200",8,-58.49007772,-34.68251141,MOTO,MOTO,PEATON,MASCULINO,76
154,1,2016-11-26,2016,11,26,16:50:00,16,CALLE,,MADERO 900,10,-58.52756365,-34.62772274,PEATON,AUTO,PEATON,FEMENINO,29
154,1,2016-11-26,2016,11,26,16:50:00,16,CALLE,,MADERO 900,10,-58.52756365,-34.62772274,PEATON,AUTO,SD,MASCULINO,77
155,1,2016-11-26,2016,11,26,19:40:00,19,AVENIDA,DEAN FUNES,INDEPENDENCIA AV. y DEAN FUNES,3,-58.40638983,-34.61943202,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,23
156,1,2016-12-03,2016,12,3,06:40:00,6,AVENIDA,,"JUSTO, JUAN B. AV. 5645",11,-58.47576807,-34.61740997,MOTO,MOTO,CONDUCTOR,MASCULINO,23
156,1,2016-12-03,2016,12,3,06:40:00,6,AVENIDA,,"JUSTO, JUAN B. AV. 5645",11,-58.47576807,-34.61740997,MOTO,MOTO,CONDUCTOR,MASCULINO,53
158,1,2016-12-04,2016,12,4,07:21:00,7,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,AUTO,SD,CONDUCTOR,MASCULINO,23
158,1,2016-12-04,2016,12,4,07:21:00,7,AVENIDA,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,AUTO,SD,CONDUCTOR,MASCULINO,27
159,1,2016-12-06,2016,12,6,05:30:00,5,AUTOPISTA,,AUTOPISTA PERITO MORENO (ALTURA VELEZ SARSFIELD),9,-58.51927194,-34.63635787,CARGAS,OBJETO FIJO,CONDUCTOR,MASCULINO,29
159,1,2016-12-06,2016,12,6,05:30:00,5,AUTOPISTA,,AUTOPISTA PERITO MORENO (ALTURA VELEZ SARSFIELD),9,-58.51927194,-34.63635787,CARGAS,OBJETO FIJO,PEATON,FEMENINO,30
160,1,2016-12-06,2016,12,6,07:22:00,7,AVENIDA,GODOY CRUZ,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON,PASAJEROS,PEATON,MASCULINO,50
160,1,2016-12-06,2016,12,6,07:22:00,7,AVENIDA,GODOY CRUZ,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON,PASAJEROS,PEATON,FEMENINO,30
161,1,2016-12-07,2016,12,7,05:00:00,5,AVENIDA,FOREST AV.,"LACROZE, FEDERICO AV. y FOREST AV.",15,-58.45396573,-34.58518167,PEATON,AUTO,PEATON,MASCULINO,38
162,1,2016-12-10,2016,12,10,07:30:00,7,GRAL PAZ,MOSCONI GENERAL AV.,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,MOTO,AUTO,CONDUCTOR,MASCULINO,23
163,1,2016-12-11,2016,12,11,06:16:00,6,AVENIDA,"POMAR, GREGORIO TTE. CNEL.","LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,AUTO,AUTO,CONDUCTOR,MASCULINO,29
164,1,2016-12-12,2016,12,12,08:25:00,8,AVENIDA,,"GARCIA, MARTIN AV. 300",4,-58.36926144,-34.62841919,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,37
167,1,2016-12-13,2016,12,13,10:40:00,10,AVENIDA,"POMAR, GREGORIO TTE. CNEL.","LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,MOTO,AUTO,CONDUCTOR,MASCULINO,43
168,1,2016-12-15,2016,12,15,15:30:00,15,AVENIDA,"BALBIN, RICARDO, DR. AV.","NUÃ‘EZ y BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,24
169,1,2016-12-19,2016,12,19,17:10:00,17,GRAL PAZ,,"PAZ, GRAL. AV. 4500",12,-58.50598256,-34.56379980,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21
170,1,2016-12-25,2016,12,25,19:00:00,19,AUTOPISTA,AUTOPISTA 25 DE MAYO,"HUERGO, ING. AV. y AUTOPISTA 25 DE MAYO",1,-58.36607137,-34.62150748,MOTO,MOTO,CONDUCTOR,SD,SD
171,1,2016-12-26,2016,12,26,08:00:00,8,AVENIDA,CASTRO,"GARAY, JUAN DE AV. y CASTRO",5,-58.41918902,-34.63174259,MOTO,CARGAS,CONDUCTOR,MASCULINO,38
172,1,2016-12-26,2016,12,26,19:52:00,19,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV. y SAN PEDRITO AV.,7,-58.46749188,-34.63551751,MOTO,CARGAS,CONDUCTOR,MASCULINO,35
173,1,2016-12-27,2016,12,27,00:00:00,0,AUTOPISTA,,AUTOPISTA 25 DE MAYO,0,.,.,SD,SD,SD,SD,SD
174,1,2016-12-27,2016,12,27,08:15:00,8,CALLE,MEMBRILLAR,"FALCON, RAMON L.,CNEL. y MEMBRILLAR",7,-58.46064174,-34.62960517,PEATON,BICICLETA,PEATON,FEMENINO,SD
175,1,2016-12-28,2016,12,28,01:41:00,1,AVENIDA,PASEO COLON AV.,BELGRANO AV. y PASEO COLON AV.,1,-58.36956186,-34.61232875,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,28
176,1,2016-12-29,2016,12,29,04:00:00,4,CALLE,,ARENALES 3319,14,-58.40966671,-34.58788235,PEATON,AUTO,PEATON,FEMENINO,27
177,1,2016-12-30,2016,12,30,16:18:00,16,CALLE,SAAVEDRA,REPUBLICA BOLIVARIANA DE VENEZUELA y SAAVEDRA,3,-58.40288226,-34.61544091,PEATON,MULTIPLE,PEATON,FEMENINO,7
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,CONDUCTOR,MASCULINO,19
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,CONDUCTOR,MASCULINO,18
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,PEATON,MASCULINO,83
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,CONDUCTOR,MASCULINO,25
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,PEATON,FEMENINO,87
0,1,2017-01-02,2017,1,2,01:00:00,1,AVENIDA,ACHUPALLAS,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO,CARGAS,CONDUCTOR,MASCULINO,36
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,CONDUCTOR,MASCULINO,30
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,33
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,PEATON,FEMENINO,58
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,CONDUCTOR,MASCULINO,23
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,PEATON,MASCULINO,44
2,1,2017-01-05,2017,1,5,03:10:00,3,AVENIDA,VELEZ SARSFIELD AV.,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS,CONDUCTOR,MASCULINO,27
6,1,2017-01-11,2017,1,11,17:00:00,17,CALLE,MEXICO,LIMA y MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE,PEATON,MASCULINO,48
6,1,2017-01-11,2017,1,11,17:00:00,17,CALLE,MEXICO,LIMA y MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE,CONDUCTOR,MASCULINO,46
6,1,2017-01-11,2017,1,11,17:00:00,17,CALLE,MEXICO,LIMA y MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE,CONDUCTOR,MASCULINO,35
6,1,2017-01-11,2017,1,11,17:00:00,17,CALLE,MEXICO,LIMA y MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE,PEATON,MASCULINO,52
6,1,2017-01-11,2017,1,11,17:00:00,17,CALLE,MEXICO,LIMA y MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE,CONDUCTOR,MASCULINO,84
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,30
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,FEMENINO,32
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,42
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,49
7,1,2017-01-16,2017,1,16,00:40:00,0,CALLE,BONPLAND,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO,PASAJEROS,PEATON,MASCULINO,28
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,29
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,CONDUCTOR,MASCULINO,36
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,CONDUCTOR,MASCULINO,19
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,CONDUCTOR,MASCULINO,34
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,PEATON,MASCULINO,48
8,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO,CARGAS,CONDUCTOR,MASCULINO,31
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,MASCULINO,18
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,MASCULINO,23
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,MASCULINO,40
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,PEATON,MASCULINO,SD
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,PEATON,MASCULINO,59
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,MASCULINO,SD
9,1,2017-01-16,2017,1,16,16:30:00,16,AVENIDA,RIGLOS,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,MASCULINO,28
10,1,2017-01-22,2017,1,22,02:30:00,2,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,29
10,1,2017-01-22,2017,1,22,02:30:00,2,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,PEATON,MASCULINO,84
10,1,2017-01-22,2017,1,22,02:30:00,2,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,PEATON,MASCULINO,SD
10,1,2017-01-22,2017,1,22,02:30:00,2,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31
10,1,2017-01-22,2017,1,22,02:30:00,2,GRAL PAZ,"BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,PEATON,MASCULINO,21
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,CONDUCTOR,MASCULINO,22
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,CONDUCTOR,MASCULINO,30
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,CONDUCTOR,MASCULINO,20
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,CONDUCTOR,MASCULINO,31
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,PEATON,FEMENINO,66
11,1,2017-01-24,2017,1,24,14:00:00,14,CALLE,"TABORDA, DIOGENES","TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS,PEATON,MASCULINO,SD
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,PEATON,MASCULINO,16
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,PEATON,MASCULINO,4
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,CONDUCTOR,MASCULINO,44
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,PEATON,MASCULINO,39
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,PEATON,FEMENINO,58
12,1,2017-01-27,2017,1,27,07:00:00,7,AVENIDA,,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON,CARGAS,CONDUCTOR,MASCULINO,41
13,1,2017-01-28,2017,1,28,08:27:34,8,AVENIDA,ARIAS,DONADO y ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,22
13,1,2017-01-28,2017,1,28,08:27:34,8,AVENIDA,ARIAS,DONADO y ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,PEATON,MASCULINO,SD
13,1,2017-01-28,2017,1,28,08:27:34,8,AVENIDA,ARIAS,DONADO y ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,69
13,1,2017-01-28,2017,1,28,08:27:34,8,AVENIDA,ARIAS,DONADO y ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,SD
13,1,2017-01-28,2017,1,28,08:27:34,8,AVENIDA,ARIAS,DONADO y ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,PEATON,MASCULINO,28
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,PEATON,FEMENINO,16
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,PEATON,MASCULINO,82
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,CONDUCTOR,MASCULINO,28
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,19
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,CONDUCTOR,MASCULINO,21
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,CONDUCTOR,MASCULINO,29
14,1,2017-02-02,2017,2,2,15:18:03,15,AVENIDA,CALLAO AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,CONDUCTOR,MASCULINO,26
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,19
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,CONDUCTOR,MASCULINO,27
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,CONDUCTOR,MASCULINO,31
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,CONDUCTOR,MASCULINO,40
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,PEATON,MASCULINO,68
15,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA,,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO,CARGAS,CONDUCTOR,MASCULINO,22
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,PEATON,MASCULINO,59
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,CONDUCTOR,MASCULINO,32
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,PEATON,MASCULINO,35
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,CONDUCTOR,MASCULINO,22
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,PEATON,MASCULINO,SD
16,1,2017-02-06,2017,2,6,08:00:00,8,AVENIDA,PARAGUAY,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO,AUTO,CONDUCTOR,MASCULINO,33
17,1,2017-02-09,2017,2,9,07:00:00,7,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO,AUTO,CONDUCTOR,MASCULINO,30
17,1,2017-02-09,2017,2,9,07:00:00,7,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO,AUTO,CONDUCTOR,MASCULINO,26
17,1,2017-02-09,2017,2,9,07:00:00,7,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO,AUTO,PEATON,FEMENINO,29
17,1,2017-02-09,2017,2,9,07:00:00,7,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO,AUTO,CONDUCTOR,MASCULINO,31
17,1,2017-02-09,2017,2,9,07:00:00,7,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO,AUTO,PEATON,MASCULINO,36
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,43
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,PEATON,FEMENINO,62
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,23
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,PEATON,FEMENINO,87
20,1,2017-02-18,2017,2,18,05:30:00,5,CALLE,LIBERTAD,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,39
23,1,2017-02-23,2017,2,23,20:50:00,20,AVENIDA,,RIVADAVIA AV. 7121,7,-58.46589308,-34.62955795,PEATON,PASAJEROS,PEATON,MASCULINO,39
23,1,2017-02-23,2017,2,23,20:50:00,20,AVENIDA,,RIVADAVIA AV. 7121,7,-58.46589308,-34.62955795,PEATON,PASAJEROS,PEATON,MASCULINO,70
